Time,Move
2017-11-28 00:00:00,2530.363559796338
2017-11-28 00:00:30,1928.139837166947
2017-11-28 00:01:00,26.048544985546158
2017-11-28 00:01:30,28.730084977996967
2017-11-28 00:02:00,-1.4388087125200215
2017-11-28 00:02:30,29.260224226036613
2017-11-28 00:03:00,37.11303791939808
2017-11-28 00:03:30,43.99343307889936
2017-11-28 00:04:00,45.79629320717926
2017-11-28 00:04:30,43.742479962717596
2017-11-28 00:05:00,25.109809270279513
2017-11-28 00:05:30,35.262563623376096
2017-11-28 00:06:00,-30.531880724461214
2017-11-28 00:06:30,21.95678685969611
2017-11-28 00:07:00,-24.372447237816907
2017-11-28 00:07:30,-44.890276249599495
2017-11-28 00:08:00,3.432785974234598
2017-11-28 00:08:30,32.855578739561
2017-11-28 00:09:00,-15.236440089924308
2017-11-28 00:09:30,0.48487630580032715
2017-11-28 00:10:00,-29.16072233052188
2017-11-28 00:10:30,2.6796881475383856
2017-11-28 00:11:00,-12.25061278684079
2017-11-28 00:11:30,475.1911410912934
2017-11-28 00:12:00,37.755225469993064
2017-11-28 00:12:30,1.5456734474889373
2017-11-28 00:13:00,19.590666957551335
2017-11-28 00:13:30,-4.6096244299478
2017-11-28 00:14:00,-25.055965906279965
2017-11-28 00:14:30,-6.147998736789248
2017-11-28 00:15:00,-25.187110130653288
2017-11-28 00:15:30,22.85116534532699
2017-11-28 00:16:00,1420.1640269194877
2017-11-28 00:16:30,18.879789967952433
2017-11-28 00:17:00,467.40825872325456
2017-11-28 00:17:30,8.388100162031307
2017-11-28 00:18:00,926.0873554604173
2017-11-28 00:18:30,-2.7814027000668275
2017-11-28 00:19:00,13.186739868996867
2017-11-28 00:19:30,1.945110617327373
2017-11-28 00:20:00,45.684132534034504
2017-11-28 00:20:30,-11.960980857981639
2017-11-28 00:21:00,-37.14982954237813
2017-11-28 00:21:30,-24.67602610234392
2017-11-28 00:22:00,40.70683583165375
2017-11-28 00:22:30,-17.12291475580878
2017-11-28 00:23:00,48.3230879178917
2017-11-28 00:23:30,48.87226500253496
2017-11-28 00:24:00,14.064888115050337
2017-11-28 00:24:30,-42.037337600865584
2017-11-28 00:25:00,-5.6091544250675085
2017-11-28 00:25:30,-35.64733128810947
2017-11-28 00:26:00,11.089230594903867
2017-11-28 00:26:30,-45.378463242157665
2017-11-28 00:27:00,-26.327508407996458
2017-11-28 00:27:30,-29.83290882021814
2017-11-28 00:28:00,532.3653482224437
2017-11-28 00:28:30,31.649403018491057
2017-11-28 00:29:00,-15.896562235855797
2017-11-28 00:29:30,-22.638895529029124
2017-11-28 00:30:00,29.165136385748312
2017-11-28 00:30:30,18.479508837964858
2017-11-28 00:31:00,7.380207806712654
2017-11-28 00:31:30,39.754979378154104
2017-11-28 00:32:00,10.77202681574233
2017-11-28 00:32:30,6.772358864415416
2017-11-28 00:33:00,-29.83422250924915
2017-11-28 00:33:30,16.84308006679565
2017-11-28 00:34:00,-11.604688116961661
2017-11-28 00:34:30,1.8574045341513497
2017-11-28 00:35:00,-22.92784586097538
2017-11-28 00:35:30,14.016018473684468
2017-11-28 00:36:00,-16.654361802857878
2017-11-28 00:36:30,40.9954788261616
2017-11-28 00:37:00,39.78334954970734
2017-11-28 00:37:30,24.41506469653062
2017-11-28 00:38:00,-30.202797302713957
2017-11-28 00:38:30,-15.165075820655737
2017-11-28 00:39:00,-23.650669293320792
2017-11-28 00:39:30,16.177805991825693
2017-11-28 00:40:00,-40.24182334717629
2017-11-28 00:40:30,34.19646406531587
2017-11-28 00:41:00,-33.712456669581194
2017-11-28 00:41:30,-2.9559476465931596
2017-11-28 00:42:00,-23.134986376236665
2017-11-28 00:42:30,40.170688979431304
2017-11-28 00:43:00,13.109513912100311
2017-11-28 00:43:30,-33.395325335805936
2017-11-28 00:44:00,6.496033930973425
2017-11-28 00:44:30,22.81281778363936
2017-11-28 00:45:00,-18.516014840564377
2017-11-28 00:45:30,-11.306805981352376
2017-11-28 00:46:00,-2.9049160530208695
2017-11-28 00:46:30,-12.020342551572647
2017-11-28 00:47:00,-47.39703459759078
2017-11-28 00:47:30,-31.295288990988247
2017-11-28 00:48:00,41.6557633212804
2017-11-28 00:48:30,-13.39345291839814
2017-11-28 00:49:00,26.645122138889306
2017-11-28 00:49:30,-27.735448780671966
2017-11-28 00:50:00,14.191396871896458
2017-11-28 00:50:30,46.583848851687065
2017-11-28 00:51:00,-32.05192686526648
2017-11-28 00:51:30,-44.858651289841255
2017-11-28 00:52:00,-47.26222718589117
2017-11-28 00:52:30,-49.44666957390756
2017-11-28 00:53:00,21.63230472416228
2017-11-28 00:53:30,25.43466704045926
2017-11-28 00:54:00,33.005382110950535
2017-11-28 00:54:30,27.581338026946582
2017-11-28 00:55:00,-49.306641069721245
2017-11-28 00:55:30,-45.88224750392723
2017-11-28 00:56:00,-49.14558991106498
2017-11-28 00:56:30,49.26514036686456
2017-11-28 00:57:00,-3.9440320268374194
2017-11-28 00:57:30,-11.619905848221293
2017-11-28 00:58:00,36.33717451470231
2017-11-28 00:58:30,-30.442378424253956
2017-11-28 00:59:00,-21.07925751493903
2017-11-28 00:59:30,48.62056633423464
2017-11-28 01:00:00,-4.289823474930628
2017-11-28 01:00:30,5.647257480615309
2017-11-28 01:01:00,14.613947953512195
2017-11-28 01:01:30,-39.77549378365415
2017-11-28 01:02:00,45.43041758509571
2017-11-28 01:02:30,-19.65731323507335
2017-11-28 01:03:00,-21.772718250549428
2017-11-28 01:03:30,-2.437037854044675
2017-11-28 01:04:00,-18.13644682616127
2017-11-28 01:04:30,-29.034944187560583
2017-11-28 01:05:00,-17.884000859418478
2017-11-28 01:05:30,37.73122471609534
2017-11-28 01:06:00,-1.7812942951240913
2017-11-28 01:06:30,17.73724319709953
2017-11-28 01:07:00,21.262134684229864
2017-11-28 01:07:30,41.76537366341131
2017-11-28 01:08:00,16.47798123315677
2017-11-28 01:08:30,-28.63503292707876
2017-11-28 01:09:00,37.26494067526322
2017-11-28 01:09:30,39.566533104293256
2017-11-28 01:10:00,-24.003254156370023
2017-11-28 01:10:30,5.375583594349607
2017-11-28 01:11:00,43.4783536967077
2017-11-28 01:11:30,7.722283203557389
2017-11-28 01:12:00,38.026795431377025
2017-11-28 01:12:30,-0.7412940532247418
2017-11-28 01:13:00,48.69148930833744
2017-11-28 01:13:30,-20.99504843445139
2017-11-28 01:14:00,-1.3334660899974935
2017-11-28 01:14:30,-45.07770862052599
2017-11-28 01:15:00,-22.6926361071881
2017-11-28 01:15:30,-18.829838892892468
2017-11-28 01:16:00,-33.13644349882725
2017-11-28 01:16:30,4.192713036996885
2017-11-28 01:17:00,-47.42131254733736
2017-11-28 01:17:30,31.967398035147355
2017-11-28 01:18:00,31.408502346948637
2017-11-28 01:18:30,16.05396756356717
2017-11-28 01:19:00,48.24594677497285
2017-11-28 01:19:30,4.411628975008654
2017-11-28 01:20:00,39.92163612141499
2017-11-28 01:20:30,-35.27476611448308
2017-11-28 01:21:00,17.33765717950554
2017-11-28 01:21:30,47.43206943190678
2017-11-28 01:22:00,40.116564667237355
2017-11-28 01:22:30,-49.86693591176316
2017-11-28 01:23:00,18.55764231145247
2017-11-28 01:23:30,-31.526966042902348
2017-11-28 01:24:00,46.78353411715625
2017-11-28 01:24:30,-22.768380928091283
2017-11-28 01:25:00,-22.095635581879492
2017-11-28 01:25:30,29.92327241307798
2017-11-28 01:26:00,79.57568862252536
2017-11-28 01:26:30,1847.0866156354007
2017-11-28 01:27:00,35.36401697621473
2017-11-28 01:27:30,-25.597065675897714
2017-11-28 01:28:00,-9.112274373670772
2017-11-28 01:28:30,12.815158428397211
2017-11-28 01:29:00,20.901211676203943
2017-11-28 01:29:30,-30.924177318181833
2017-11-28 01:30:00,3.0091131375746514
2017-11-28 01:30:30,31.9635493983247
2017-11-28 01:31:00,42.59903930644276
2017-11-28 01:31:30,-26.658990551652593
2017-11-28 01:32:00,305.9801277774192
2017-11-28 01:32:30,-9.277714672275252
2017-11-28 01:33:00,47.585959706241226
2017-11-28 01:33:30,-44.79436800618236
2017-11-28 01:34:00,47.5688848320368
2017-11-28 01:34:30,5.832664118183558
2017-11-28 01:35:00,75.41661512832113
2017-11-28 01:35:30,24.42353922587789
2017-11-28 01:36:00,-26.31755655152448
2017-11-28 01:36:30,-16.216188680166212
2017-11-28 01:37:00,-44.98228629288078
2017-11-28 01:37:30,23.44442640158286
2017-11-28 01:38:00,-48.47954783046413
2017-11-28 01:38:30,16.76280491858013
2017-11-28 01:39:00,8.441185373098982
2017-11-28 01:39:30,36.96229506443106
2017-11-28 01:40:00,-14.598887123743424
2017-11-28 01:40:30,-41.60551877566338
2017-11-28 01:41:00,-45.6588020103803
2017-11-28 01:41:30,-29.321590566090627
2017-11-28 01:42:00,3.5765706346240407
2017-11-28 01:42:30,8.111132572463852
2017-11-28 01:43:00,-0.8512017965527576
2017-11-28 01:43:30,22.05739788893915
2017-11-28 01:44:00,-35.79985482268492
2017-11-28 01:44:30,-30.7512243608695
2017-11-28 01:45:00,35.79564529847232
2017-11-28 01:45:30,-21.040497650209144
2017-11-28 01:46:00,-13.943744986695506
2017-11-28 01:46:30,30.04551362214039
2017-11-28 01:47:00,-30.81236300638801
2017-11-28 01:47:30,38.079960995276636
2017-11-28 01:48:00,-48.85818596748223
2017-11-28 01:48:30,18.224811364837336
2017-11-28 01:49:00,384.2108669881783
2017-11-28 01:49:30,241.67797330548208
2017-11-28 01:50:00,-22.57373249851973
2017-11-28 01:50:30,206.61081513366543
2017-11-28 01:51:00,-12.10182403656794
2017-11-28 01:51:30,42.22430297236036
2017-11-28 01:52:00,238.2738144350248
2017-11-28 01:52:30,1170.237974244803
2017-11-28 01:53:00,1491.8904075996998
2017-11-28 01:53:30,-0.5849574122146279
2017-11-28 01:54:00,-31.55946031954531
2017-11-28 01:54:30,43.20058605604207
2017-11-28 01:55:00,14.787425061805749
2017-11-28 01:55:30,-34.72556797376688
2017-11-28 01:56:00,-45.80858878458327
2017-11-28 01:56:30,44.17065466592575
2017-11-28 01:57:00,44.43501266932395
2017-11-28 01:57:30,-5.191836550291775
2017-11-28 01:58:00,-16.394728546425966
2017-11-28 01:58:30,-26.94451826111417
2017-11-28 01:59:00,21.103277960268557
2017-11-28 01:59:30,16.75929610064047
2017-11-28 02:00:00,-37.44850649934466
2017-11-28 02:00:30,-35.1822936651638
2017-11-28 02:01:00,-15.986953420586161
2017-11-28 02:01:30,-45.31849760355775
2017-11-28 02:02:00,32.73014025775751
2017-11-28 02:02:30,46.94779856822822
2017-11-28 02:03:00,412.9847992486709
2017-11-28 02:03:30,1102.061294430177
2017-11-28 02:04:00,34.34021609241947
2017-11-28 02:04:30,-31.134880013392497
2017-11-28 02:05:00,-33.4817690114406
2017-11-28 02:05:30,-9.950361479800641
2017-11-28 02:06:00,30.549545363707026
2017-11-28 02:06:30,-21.637919907401336
2017-11-28 02:07:00,44.607260518399784
2017-11-28 02:07:30,-32.23580797197053
2017-11-28 02:08:00,-21.910976704627373
2017-11-28 02:08:30,-9.354313749276145
2017-11-28 02:09:00,0.2737974645279806
2017-11-28 02:09:30,7.055792528371427
2017-11-28 02:10:00,-11.748236486548713
2017-11-28 02:10:30,24.88025993220542
2017-11-28 02:11:00,-40.9724341361342
2017-11-28 02:11:30,845.3165639251855
2017-11-28 02:12:00,2146.3559350390087
2017-11-28 02:12:30,49.85667639089155
2017-11-28 02:13:00,47.30281139049093
2017-11-28 02:13:30,1.269965206057833
2017-11-28 02:14:00,1905.6804430951602
2017-11-28 02:14:30,806.579992736265
2017-11-28 02:15:00,-25.510487576470254
2017-11-28 02:15:30,-18.294505059924905
2017-11-28 02:16:00,45.4431371164674
2017-11-28 02:16:30,27.980874924483757
2017-11-28 02:17:00,-35.182261480058365
2017-11-28 02:17:30,1081.1649978224468
2017-11-28 02:18:00,43.20786461340806
2017-11-28 02:18:30,43.69548742410208
2017-11-28 02:19:00,-2.8722500737725554
2017-11-28 02:19:30,42.548290278309
2017-11-28 02:20:00,-10.85979484232952
2017-11-28 02:20:30,5.947075738067255
2017-11-28 02:21:00,13.248906668489077
2017-11-28 02:21:30,16.8559944991149
2017-11-28 02:22:00,30.047410342065675
2017-11-28 02:22:30,23.307849049762197
2017-11-28 02:23:00,33.123513082367
2017-11-28 02:23:30,37.77780399639886
2017-11-28 02:24:00,11.088986254192157
2017-11-28 02:24:30,-35.034042796172
2017-11-28 02:25:00,8.159635114285692
2017-11-28 02:25:30,15.583835134828945
2017-11-28 02:26:00,45.82079358938404
2017-11-28 02:26:30,6.807431634086377
2017-11-28 02:27:00,7.803156554512157
2017-11-28 02:27:30,-32.363435581623776
2017-11-28 02:28:00,39.81491642213312
2017-11-28 02:28:30,18.14082567634459
2017-11-28 02:29:00,27.059388492029342
2017-11-28 02:29:30,-48.24094796560664
2017-11-28 02:30:00,1.6571117487968579
2017-11-28 02:30:30,-0.6098376532835275
2017-11-28 02:31:00,-20.074315236483553
2017-11-28 02:31:30,-23.568194332397717
2017-11-28 02:32:00,1.0036038092648525
2017-11-28 02:32:30,4.430999105435177
2017-11-28 02:33:00,-37.35144203829837
2017-11-28 02:33:30,-23.963862280608538
2017-11-28 02:34:00,32.70597993976541
2017-11-28 02:34:30,-36.47453241981566
2017-11-28 02:35:00,48.53707475132467
2017-11-28 02:35:30,47.135959214140684
2017-11-28 02:36:00,-27.406139946181675
2017-11-28 02:36:30,13.019902834310138
2017-11-28 02:37:00,-20.307354255649447
2017-11-28 02:37:30,13.328040971856325
2017-11-28 02:38:00,44.37555734418392
2017-11-28 02:38:30,48.49857995856527
2017-11-28 02:39:00,-24.468658467592206
2017-11-28 02:39:30,-16.641033990018947
2017-11-28 02:40:00,47.34313943744763
2017-11-28 02:40:30,18.362534497200073
2017-11-28 02:41:00,31.65009928031577
2017-11-28 02:41:30,-48.9440708242732
2017-11-28 02:42:00,-0.6361844615156116
2017-11-28 02:42:30,414.3801171342771
2017-11-28 02:43:00,20.93770411813628
2017-11-28 02:43:30,16.998416456538394
2017-11-28 02:44:00,43.91433149480531
2017-11-28 02:44:30,0.16600284810036925
2017-11-28 02:45:00,-42.60474195857663
2017-11-28 02:45:30,-7.544668052748719
2017-11-28 02:46:00,-40.946449176068946
2017-11-28 02:46:30,-9.890270549121063
2017-11-28 02:47:00,0.029577464940508946
2017-11-28 02:47:30,-13.4555246521372
2017-11-28 02:48:00,-5.173368430219824
2017-11-28 02:48:30,-21.509598615595117
2017-11-28 02:49:00,-15.44963370104336
2017-11-28 02:49:30,13.194939677918214
2017-11-28 02:50:00,20.678937890361084
2017-11-28 02:50:30,-27.53477481936898
2017-11-28 02:51:00,8.59127968141712
2017-11-28 02:51:30,-36.41176900058575
2017-11-28 02:52:00,40.776787136363666
2017-11-28 02:52:30,-33.894170145901484
2017-11-28 02:53:00,-6.550562591926656
2017-11-28 02:53:30,0.4748138754407165
2017-11-28 02:54:00,26.37702735611242
2017-11-28 02:54:30,30.267685347930623
2017-11-28 02:55:00,8.326842909765062
2017-11-28 02:55:30,49.32996778557229
2017-11-28 02:56:00,27.975620780648185
2017-11-28 02:56:30,-25.394957068125567
2017-11-28 02:57:00,42.457870945981796
2017-11-28 02:57:30,-18.65635990871789
2017-11-28 02:58:00,-44.33900350819656
2017-11-28 02:58:30,-13.55104643802867
2017-11-28 02:59:00,49.37072091664875
2017-11-28 02:59:30,-47.74130371706137
2017-11-28 03:00:00,-3.325016344678076
2017-11-28 03:00:30,-4.445528059194444
2017-11-28 03:01:00,-21.141301795237656
2017-11-28 03:01:30,8.282579673604317
2017-11-28 03:02:00,-44.462008127017924
2017-11-28 03:02:30,-14.687931030798715
2017-11-28 03:03:00,-37.65301310609003
2017-11-28 03:03:30,-2.4721024532000726
2017-11-28 03:04:00,-0.01009406062363638
2017-11-28 03:04:30,43.526432427352816
2017-11-28 03:05:00,-28.63455741091695
2017-11-28 03:05:30,-13.209529364203618
2017-11-28 03:06:00,45.997023541412105
2017-11-28 03:06:30,46.54630833978972
2017-11-28 03:07:00,1.4366959811609377
2017-11-28 03:07:30,49.12894278825887
2017-11-28 03:08:00,45.509339751026644
2017-11-28 03:08:30,12.947696577402901
2017-11-28 03:09:00,2.333911083924214
2017-11-28 03:09:30,-46.87356756499859
2017-11-28 03:10:00,-30.051117789017255
2017-11-28 03:10:30,35.91401517903341
2017-11-28 03:11:00,14.640117469585206
2017-11-28 03:11:30,40.938774517794215
2017-11-28 03:12:00,41.527171110465915
2017-11-28 03:12:30,47.185941336612814
2017-11-28 03:13:00,-12.196462090132755
2017-11-28 03:13:30,-9.795114829348861
2017-11-28 03:14:00,46.7110143711768
2017-11-28 03:14:30,1.7930262383029643
2017-11-28 03:15:00,-6.5829138573006105
2017-11-28 03:15:30,-30.70353357810597
2017-11-28 03:16:00,3.7739205218135083
2017-11-28 03:16:30,-26.999974987220288
2017-11-28 03:17:00,0.376499275952888
2017-11-28 03:17:30,45.97601216671865
2017-11-28 03:18:00,-40.362503342581675
2017-11-28 03:18:30,-33.95877487301839
2017-11-28 03:19:00,27.132455467674106
2017-11-28 03:19:30,27.80985372419076
2017-11-28 03:20:00,-28.10699082265129
2017-11-28 03:20:30,19.046698435486974
2017-11-28 03:21:00,48.49472715918887
2017-11-28 03:21:30,32.583522123640236
2017-11-28 03:22:00,6.628416984739019
2017-11-28 03:22:30,-2.088062302097228
2017-11-28 03:23:00,-21.78901040961986
2017-11-28 03:23:30,38.401619211792365
2017-11-28 03:24:00,-48.40955743079882
2017-11-28 03:24:30,-28.284332410555667
2017-11-28 03:25:00,-43.60118885113042
2017-11-28 03:25:30,42.34135719504292
2017-11-28 03:26:00,14.190928046821128
2017-11-28 03:26:30,-16.823532753295055
2017-11-28 03:27:00,40.56078425820961
2017-11-28 03:27:30,30.034705251882613
2017-11-28 03:28:00,34.75079405732795
2017-11-28 03:28:30,4.66314038117509
2017-11-28 03:29:00,45.09325706085008
2017-11-28 03:29:30,47.76980548417551
2017-11-28 03:30:00,789.2670588850896
2017-11-28 03:30:30,15.111659746117454
2017-11-28 03:31:00,16.854082936269904
2017-11-28 03:31:30,12.51190160198221
2017-11-28 03:32:00,-40.43663610122042
2017-11-28 03:32:30,-13.825137230850594
2017-11-28 03:33:00,13.367124022302399
2017-11-28 03:33:30,-36.59106748338128
2017-11-28 03:34:00,-48.587143635426536
2017-11-28 03:34:30,867.3150841112691
2017-11-28 03:35:00,617.5581156300257
2017-11-28 03:35:30,29.271906773538518
2017-11-28 03:36:00,-40.676619448120306
2017-11-28 03:36:30,-19.51146531442225
2017-11-28 03:37:00,21.22248361714651
2017-11-28 03:37:30,-18.288124587132536
2017-11-28 03:38:00,-29.979927412253172
2017-11-28 03:38:30,-15.09136888793563
2017-11-28 03:39:00,-24.95104994682844
2017-11-28 03:39:30,-38.79506832883196
2017-11-28 03:40:00,39.330822951427166
2017-11-28 03:40:30,-11.817325913560538
2017-11-28 03:41:00,10.177368773401263
2017-11-28 03:41:30,455.02050150731964
2017-11-28 03:42:00,2798.5308300877928
2017-11-28 03:42:30,16.177748153744815
2017-11-28 03:43:00,5.299623937377206
2017-11-28 03:43:30,-48.65651511044881
2017-11-28 03:44:00,-14.155526400387522
2017-11-28 03:44:30,-13.223019102978839
2017-11-28 03:45:00,1.2158012387338601
2017-11-28 03:45:30,-29.37093816138119
2017-11-28 03:46:00,7.374195455597977
2017-11-28 03:46:30,26.213694038141696
2017-11-28 03:47:00,34.4937824887961
2017-11-28 03:47:30,5.907187010283309
2017-11-28 03:48:00,-30.253345661491515
2017-11-28 03:48:30,35.07810371945503
2017-11-28 03:49:00,-9.347394237342307
2017-11-28 03:49:30,40.77957422659989
2017-11-28 03:50:00,6.554409599153331
2017-11-28 03:50:30,42.93941837574647
2017-11-28 03:51:00,45.64306206688002
2017-11-28 03:51:30,-10.651537981554625
2017-11-28 03:52:00,-17.821298549392594
2017-11-28 03:52:30,35.380455412555065
2017-11-28 03:53:00,-25.2141011179713
2017-11-28 03:53:30,-38.275600375631015
2017-11-28 03:54:00,47.04104489074109
2017-11-28 03:54:30,-8.832246009977574
2017-11-28 03:55:00,12.828658164501526
2017-11-28 03:55:30,40.83810492181921
2017-11-28 03:56:00,29.126101995210433
2017-11-28 03:56:30,-12.028948034205179
2017-11-28 03:57:00,6.53478368918725
2017-11-28 03:57:30,5.330164931478109
2017-11-28 03:58:00,750.8083000986276
2017-11-28 03:58:30,28.181586425780367
2017-11-28 03:59:00,15.958677498709761
2017-11-28 03:59:30,-7.135829190086426
2017-11-28 04:00:00,-42.39617007632872
2017-11-28 04:00:30,-4.0121354354580205
2017-11-28 04:01:00,-45.60005858209828
2017-11-28 04:01:30,-11.99076171556215
2017-11-28 04:02:00,-23.49908122336297
2017-11-28 04:02:30,17.565748088452168
2017-11-28 04:03:00,-4.68966504677131
2017-11-28 04:03:30,49.57184103605526
2017-11-28 04:04:00,26.04478666179719
2017-11-28 04:04:30,-4.99482586992692
2017-11-28 04:05:00,929.4599928160031
2017-11-28 04:05:30,897.8614352114225
